"rules","support","confidence","lift","count","lift2"
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,Potassium, K_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,Potassium, K_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Chloride, Cl_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatine Kinase, CK_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Free T4_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Free T4_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Free T4_CHECK,Glucose (AC)_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Free T4_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Free T4_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Free T4_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Free T4_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{Champix tablet_SMOKE,Free T4_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Free T4_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK} => {HDL_CHECK}",0.1,1,3.33333333333333,4,3.33
"{CBC & platelet_CHECK,Champix tablet_SMOKE,Free T4_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Glucose (AC)_CHECK}",0.1,1,3.33333333333333,4,3.33
